B,0,0,7
B,0,1,-7
B,0,2,-3
B,0,3,-4
B,0,4,1
B,0,5,6
B,0,6,8
B,0,7,6
B,0,8,-6
B,0,9,8
B,0,10,7
B,0,11,-1
B,0,12,9
B,0,13,-6
B,0,14,9
B,0,15,-3
B,0,16,-5
B,0,17,-8
B,0,18,-4
B,0,19,-3
B,1,0,-3
B,1,1,-3
B,1,2,5
B,1,3,6
B,1,4,-5
B,1,5,6
B,1,6,0
B,1,7,0
B,1,8,4
B,1,9,5
B,1,10,-7
B,1,11,3
B,1,12,3
B,1,13,4
B,1,14,-4
B,1,15,1
B,1,16,0
B,1,17,4
B,1,18,2
B,1,19,0
B,2,0,-8
B,2,1,-2
B,2,2,-2
B,2,3,8
B,2,4,5
B,2,5,-6
B,2,6,2
B,2,7,-1
B,2,8,-3
B,2,9,-2
B,2,10,-5
B,2,11,6
B,2,12,-5
B,2,13,8
B,2,14,6
B,2,15,-9
B,2,16,-8
B,2,17,-8
B,2,18,-1
B,2,19,1
B,3,0,-4
B,3,1,-9
B,3,2,1
B,3,3,-1
B,3,4,-6
B,3,5,-4
B,3,6,-7
B,3,7,-6
B,3,8,-8
B,3,9,-1
B,3,10,7
B,3,11,-6
B,3,12,-2
B,3,13,2
B,3,14,1
B,3,15,7
B,3,16,-5
B,3,17,5
B,3,18,-7
B,3,19,-2
B,4,0,-3
B,4,1,-5
B,4,2,-9
B,4,3,-9
B,4,4,1
B,4,5,0
B,4,6,3
B,4,7,-9
B,4,8,0
B,4,9,7
B,4,10,-9
B,4,11,-4
B,4,12,8
B,4,13,1
B,4,14,-1
B,4,15,7
B,4,16,4
B,4,17,-2
B,4,18,5
B,4,19,-2
B,5,0,4
B,5,1,7
B,5,2,-5
B,5,3,0
B,5,4,2
B,5,5,5
B,5,6,-5
B,5,7,-2
B,5,8,-1
B,5,9,-8
B,5,10,9
B,5,11,6
B,5,12,-8
B,5,13,6
B,5,14,-8
B,5,15,4
B,5,16,3
B,5,17,1
B,5,18,-7
B,5,19,7
B,6,0,2
B,6,1,2
B,6,2,5
B,6,3,-7
B,6,4,-6
B,6,5,3
B,6,6,-9
B,6,7,-6
B,6,8,5
B,6,9,0
B,6,10,-8
B,6,11,-4
B,6,12,-5
B,6,13,9
B,6,14,-9
B,6,15,-5
B,6,16,3
B,6,17,-9
B,6,18,-2
B,6,19,0
B,7,0,-4
B,7,1,-6
B,7,2,-1
B,7,3,3
B,7,4,8
B,7,5,5
B,7,6,-1
B,7,7,6
B,7,8,-4
B,7,9,9
B,7,10,0
B,7,11,7
B,7,12,6
B,7,13,4
B,7,14,1
B,7,15,-1
B,7,16,-5
B,7,17,-2
B,7,18,0
B,7,19,-3
B,8,0,6
B,8,1,3
B,8,2,-6
B,8,3,7
B,8,4,-7
B,8,5,2
B,8,6,6
B,8,7,-3
B,8,8,4
B,8,9,-4
B,8,10,-9
B,8,11,-3
B,8,12,-9
B,8,13,4
B,8,14,-3
B,8,15,-2
B,8,16,-9
B,8,17,2
B,8,18,7
B,8,19,0
B,9,0,3
B,9,1,-1
B,9,2,-1
B,9,3,8
B,9,4,-2
B,9,5,-8
B,9,6,-6
B,9,7,5
B,9,8,7
B,9,9,-4
B,9,10,-3
B,9,11,6
B,9,12,-4
B,9,13,9
B,9,14,-7
B,9,15,-3
B,9,16,-9
B,9,17,4
B,9,18,7
B,9,19,-1
B,10,0,-1
B,10,1,0
B,10,2,-2
B,10,3,9
B,10,4,5
B,10,5,-6
B,10,6,3
B,10,7,-2
B,10,8,-8
B,10,9,-8
B,10,10,-6
B,10,11,-9
B,10,12,-8
B,10,13,1
B,10,14,-7
B,10,15,2
B,10,16,2
B,10,17,-6
B,10,18,7
B,10,19,-4
B,11,0,7
B,11,1,-6
B,11,2,-5
B,11,3,-9
B,11,4,-8
B,11,5,8
B,11,6,-5
B,11,7,-9
B,11,8,-5
B,11,9,4
B,11,10,-8
B,11,11,2
B,11,12,7
B,11,13,-5
B,11,14,2
B,11,15,4
B,11,16,-9
B,11,17,6
B,11,18,9
B,11,19,-5
B,12,0,2
B,12,1,3
B,12,2,3
B,12,3,5
B,12,4,-7
B,12,5,2
B,12,6,-4
B,12,7,0
B,12,8,3
B,12,9,1
B,12,10,-4
B,12,11,1
B,12,12,5
B,12,13,7
B,12,14,0
B,12,15,2
B,12,16,3
B,12,17,-8
B,12,18,1
B,12,19,5
B,13,0,-6
B,13,1,1
B,13,2,-5
B,13,3,6
B,13,4,7
B,13,5,6
B,13,6,-2
B,13,7,7
B,13,8,6
B,13,9,-1
B,13,10,-1
B,13,11,-5
B,13,12,-5
B,13,13,3
B,13,14,-7
B,13,15,5
B,13,16,-4
B,13,17,2
B,13,18,-6
B,13,19,-2
B,14,0,5
B,14,1,2
B,14,2,-9
B,14,3,-7
B,14,4,-9
B,14,5,6
B,14,6,4
B,14,7,-6
B,14,8,-8
B,14,9,7
B,14,10,4
B,14,11,6
B,14,12,2
B,14,13,-2
B,14,14,-1
B,14,15,-4
B,14,16,-6
B,14,17,-4
B,14,18,8
B,14,19,4
B,15,0,-4
B,15,1,5
B,15,2,-4
B,15,3,1
B,15,4,8
B,15,5,8
B,15,6,5
B,15,7,-8
B,15,8,8
B,15,9,-8
B,15,10,0
B,15,11,7
B,15,12,1
B,15,13,7
B,15,14,8
B,15,15,4
B,15,16,0
B,15,17,7
B,15,18,3
B,15,19,8
B,16,0,8
B,16,1,-7
B,16,2,-9
B,16,3,9
B,16,4,-6
B,16,5,1
B,16,6,2
B,16,7,-9
B,16,8,1
B,16,9,-2
B,16,10,0
B,16,11,-4
B,16,12,-4
B,16,13,-4
B,16,14,-1
B,16,15,-4
B,16,16,0
B,16,17,8
B,16,18,5
B,16,19,-3
B,17,0,4
B,17,1,-9
B,17,2,8
B,17,3,6
B,17,4,-5
B,17,5,0
B,17,6,9
B,17,7,-2
B,17,8,-4
B,17,9,8
B,17,10,1
B,17,11,6
B,17,12,-6
B,17,13,0
B,17,14,5
B,17,15,-8
B,17,16,-6
B,17,17,2
B,17,18,-4
B,17,19,8
B,18,0,9
B,18,1,-1
B,18,2,4
B,18,3,7
B,18,4,8
B,18,5,8
B,18,6,-9
B,18,7,8
B,18,8,9
B,18,9,-3
B,18,10,-3
B,18,11,-1
B,18,12,6
B,18,13,3
B,18,14,-7
B,18,15,-4
B,18,16,9
B,18,17,7
B,18,18,-1
B,18,19,7
B,19,0,-4
B,19,1,7
B,19,2,-1
B,19,3,-3
B,19,4,-2
B,19,5,4
B,19,6,2
B,19,7,-5
B,19,8,6
B,19,9,-9
B,19,10,8
B,19,11,-6
B,19,12,6
B,19,13,-3
B,19,14,-6
B,19,15,-1
B,19,16,-5
B,19,17,-4
B,19,18,-5
B,19,19,6
B,20,0,1
B,20,1,-7
B,20,2,5
B,20,3,7
B,20,4,6
B,20,5,-4
B,20,6,6
B,20,7,-4
B,20,8,4
B,20,9,-1
B,20,10,-5
B,20,11,-5
B,20,12,7
B,20,13,-1
B,20,14,2
B,20,15,7
B,20,16,6
B,20,17,2
B,20,18,3
B,20,19,0
B,21,0,2
B,21,1,3
B,21,2,-4
B,21,3,8
B,21,4,3
B,21,5,0
B,21,6,-3
B,21,7,8
B,21,8,-3
B,21,9,4
B,21,10,-4
B,21,11,9
B,21,12,-1
B,21,13,-1
B,21,14,-2
B,21,15,8
B,21,16,-5
B,21,17,9
B,21,18,-6
B,21,19,-6
B,22,0,6
B,22,1,7
B,22,2,3
B,22,3,-4
B,22,4,-7
B,22,5,9
B,22,6,-8
B,22,7,4
B,22,8,-4
B,22,9,3
B,22,10,-6
B,22,11,5
B,22,12,5
B,22,13,-9
B,22,14,3
B,22,15,-4
B,22,16,-2
B,22,17,-3
B,22,18,-7
B,22,19,-3
B,23,0,-6
B,23,1,-4
B,23,2,6
B,23,3,6
B,23,4,4
B,23,5,1
B,23,6,-7
B,23,7,1
B,23,8,-4
