A,0,0,2
A,0,1,4
A,0,2,-6
A,0,3,-2
A,0,4,4
A,0,5,-8
A,0,6,6
A,0,7,6
A,0,8,8
A,0,9,-6
A,0,10,4
A,0,11,3
A,0,12,9
A,0,13,1
A,0,14,-2
A,0,15,-5
A,0,16,7
A,0,17,-3
A,0,18,7
A,0,19,-8
A,0,20,-7
A,0,21,1
A,0,22,9
A,0,23,8
A,0,24,6
A,0,25,-8
A,0,26,-9
A,0,27,-7
A,0,28,-2
A,0,29,-9
A,0,30,-9
A,0,31,4
A,0,32,2
A,0,33,-1
A,0,34,-1
A,0,35,5
A,0,36,-8
A,0,37,-5
A,0,38,-1
A,0,39,3
A,0,40,-9
A,0,41,3
A,0,42,-5
A,0,43,0
A,0,44,9
A,0,45,5
A,0,46,-3
A,0,47,5
A,0,48,-7
A,0,49,-2
A,0,50,-7
A,0,51,-8
A,0,52,4
A,0,53,-4
A,0,54,5
A,0,55,-5
A,0,56,-4
A,0,57,6
A,0,58,-9
A,0,59,-2
A,0,60,-3
A,0,61,-6
A,0,62,-3
A,0,63,4
A,0,64,0
A,0,65,0
A,0,66,9
A,0,67,2
A,0,68,1
A,0,69,-9
A,0,70,-9
A,0,71,-7
A,0,72,-7
A,0,73,7
A,0,74,-5
A,0,75,1
A,0,76,5
A,0,77,9
A,0,78,1
A,0,79,0
A,0,80,1
A,0,81,9
A,0,82,-6
A,0,83,3
A,0,84,-1
A,0,85,8
A,0,86,-2
A,0,87,-7
A,0,88,8
A,0,89,-9
A,0,90,-8
A,0,91,9
A,0,92,8
A,0,93,-1
A,0,94,1
A,0,95,-4
A,0,96,-9
A,0,97,8
A,0,98,0
A,0,99,-9
A,0,100,-5
A,0,101,8
A,0,102,-5
A,0,103,-9
A,0,104,-1
A,0,105,-7
A,0,106,-5
A,0,107,4
A,0,108,-9
A,0,109,6
A,0,110,-5
A,0,111,-2
A,0,112,-9
A,0,113,3
A,0,114,-8
A,0,115,-8
A,0,116,4
A,0,117,1
A,0,118,-5
A,0,119,9
A,0,120,1
A,0,121,-2
A,0,122,-6
A,0,123,3
A,0,124,6
A,0,125,8
A,0,126,-3
A,0,127,-4
A,0,128,7
A,0,129,-8
A,0,130,-4
A,0,131,-9
A,0,132,3
A,0,133,-6
A,0,134,-2
A,0,135,-9
A,0,136,-8
A,0,137,-7
A,0,138,-8
A,0,139,7
A,0,140,4
A,0,141,-2
A,0,142,7
A,0,143,-2
A,0,144,2
A,0,145,-7
A,0,146,-9
A,0,147,5
A,0,148,-6
A,0,149,-1
A,0,150,-2
A,0,151,-7
A,0,152,-3
A,0,153,-4
A,0,154,-1
A,0,155,8
A,0,156,8
A,0,157,-1
A,0,158,-4
A,0,159,2
A,0,160,6
A,0,161,1
A,0,162,-7
A,0,163,-5
A,0,164,-9
A,0,165,-8
A,0,166,-5
A,0,167,7
A,0,168,8
A,0,169,2
A,0,170,0
A,0,171,-5
A,0,172,-6
A,0,173,5
A,0,174,1
A,0,175,-1
A,0,176,-5
A,0,177,8
A,0,178,3
A,0,179,9
A,0,180,3
A,0,181,-1
A,0,182,-9
A,0,183,-4
A,0,184,-7
A,0,185,4
A,0,186,7
